;_id;estado;direccion;Aeropuerto;Aestrenar;Agua;Alarma;Alcantarillado;Amoblado;Ano Construcción;Area Construcción;Ascensor;Autopista;Avenida;Balcon;Barbecue;Bodega;Cable;CasaColonial;Chimenea;Cocina;Colegio;Comercios;Concreto;Concurrida;Conserje;EdificioN;Estacionamiento;GasCentral;Generador;Gimnasio;Hospital;Iglesia;JInfantiles;Jacuzzi;Jardin;MedidorAgua;Mes Construcción;Moderno;Montania;NoAmbientes;NoBanos;NoDormitorios;NoEstacionamientos;Piscina;Playa;Reconstruido;Renovado;Residencial;Seguridad;Terraza;Terreno;Total M²;TransporteP;Trole;Turismo;Vista Panoramica;Walk;ZonaTranquila;NoAmb;NoBan;NoDorm;NoMetros;estadoTran;lat;lng;precio;price;tipoInv;tipoTran;titulo
2178;0cdc1ac5536a3f4151502104700ae3dd5a1c72bf------Dep 201 Pradera II Bloque 3 - Pradera II - Sur de Guayaquil - Guayaquil, Ecuador;;Dep 201 Pradera II Bloque 3 - Pradera II - Sur de Guayaquil - Guayaquil, Ecuador;0;0;1;0;0;0;1978;80.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;3;0;0;0;0;0;1;0;1;80.86;80.86;0;0;0;0;0;1;6;2;3;80.86;;-2.239409;-79.888115;32999.0;32,999;Departamento;De Venta;Dep 201 Pradera II Bloque 3  - Pradera II  - Sur de Guayaquil  -  Guayaquil, Ecuador
2179;14fdcf9e867f10b613e0b5e3a2e1bd5597b631bc------LAS CASAS OE-959 Y JUAN ACEVEDO - LAS CASAS - Quito, Ecuador;;LAS CASAS OE-959 Y JUAN ACEVEDO - LAS CASAS - Quito, Ecuador;0;0;1;0;0;0;1993;;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;4;1;2;0;0;0;0;0;0;0;0;;57.0;0;0;0;0;0;0;4;1;2;57;;-0.22985;-78.52495;32000.0;32,000;Departamento;De Venta;LAS CASAS OE-959 Y JUAN ACEVEDO  - LAS CASAS  -  Quito, Ecuador
2180;f74b839df143738700664e1b68278f48cd044a5c------AVENIDA MALECÒN - Salinas, Ecuador;;AVENIDA MALECÒN - Salinas, Ecuador;0;0;0;0;0;0;1991;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;;30.0;0;0;0;0;0;0;0;1;1;30;;-2.203258;-80.976409;32000.0;32,000;Departamento;De Venta;AVENIDA MALECÒN  -  Salinas, Ecuador
2181;86bd5ce864a5bdb8223e6a74dd72320fa07af152---Reconstruida/ Renovada---AV MARISCAL SUCRE - SUR DE QUITO - Las Cuadras - Chillogallo, Ecuador;Reconstruida/ Renovada;AV MARISCAL SUCRE - SUR DE QUITO - Las Cuadras - Chillogallo, Ecuador;0;0;0;0;0;0;2000;52.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;5;1;2;1;0;0;0;0;0;0;0;52;52.0;0;0;0;0;0;0;5;1;2;52;VENDIDA;-0.282905;-78.554434;31000.0;31,000;Departamento;De Venta;AV MARISCAL SUCRE  - SUR DE QUITO  - Las Cuadras  -  Chillogallo, Ecuador
2182;61ea74f7faad5920692e7479a17accc6ad59f642---VENDIDA---Oe3 Teniente Hugo Ortiz y Moromoro - Turubamba - Quito, Ecuador;VENDIDA;Oe3 Teniente Hugo Ortiz y Moromoro - Turubamba - Quito, Ecuador;0;0;1;0;1;0;1989;49.4;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;49.4;1;1;0;0;0;0;0;0;0;49.40;VENDIDA;0.0;0.0;30000.0;30,000;Departamento;De Venta;Oe3 Teniente Hugo Ortiz y Moromoro  - Turubamba  -  Quito, Ecuador
2183;0ce602159f23e0855235ad4549bee5c1f3b60759------S41-04 E5A - Quitumbe, Ecuador;;S41-04 E5A - Quitumbe, Ecuador;0;0;0;0;0;0;2011;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;55.0;0;0;0;0;0;0;0;0;0;55;;-0.306328;-78.536689;30000.0;30,000;Departamento;De Venta;S41-04 E5A  -  Quitumbe, Ecuador
2184;784eb59c6909300fabe743d8b604c2f43dbbb4bf------S41-04 E5A - El Conde - Quitumbe, Ecuador;;S41-04 E5A - El Conde - Quitumbe, Ecuador;0;0;0;0;0;0;2011;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;55.0;0;0;0;0;0;0;0;0;0;55;;-0.304686779213;-78.535090684891;30000.0;30,000;Departamento;De Venta;S41-04 E5A  - El Conde  -  Quitumbe, Ecuador
2185;090ab0c40a4c3fd4f1de9bb039a23e4f1309dd7e------S41-04. E5A - Quitumbe, Ecuador;;S41-04. E5A - Quitumbe, Ecuador;0;0;0;0;0;0;2011;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;55.0;0;0;0;0;0;0;0;0;0;55;;-0.305641632079;-78.537547588348;30000.0;30,000;Departamento;De Venta;S41-04. E5A  -  Quitumbe, Ecuador
2186;9f0e3ea8410d373746288f3b6f72ab0499fc37f2------Av. Pichincha - La Marín - Centro Histórico - Quito, Ecuador;;Av. Pichincha - La Marín - Centro Histórico - Quito, Ecuador;0;0;0;0;0;0;2018;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;;68.0;0;0;0;0;0;0;4;1;1;68;;-0.224938;-78.506495;29000.0;29,000;Departamento;De Venta;Av. Pichincha  - La Marín  - Centro Histórico  -  Quito, Ecuador
2187;ea4c4c35e36e78ce864578bc65994e8c0bac1134------Manta - Norte de Manta - Manta, Ecuador;;Manta - Norte de Manta - Manta, Ecuador;1;0;1;0;0;0;1987;45.0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;3;0;1;5;1;1;2;0;1;0;0;1;0;0;800;45.0;1;0;1;0;0;1;5;1;1;45;;-0.944922;-80.735255;28000.0;28,000;Departamento;De Venta;Manta  - Norte de Manta  -  Manta, Ecuador
2188;636cbf736d99e968c0ec48702359a0253c58c870------Calle Roma y Miguel Medina - Bellavista de Calderon - Calderon (Carapungo), Ecuador;;Calle Roma y Miguel Medina - Bellavista de Calderon - Calderon (Carapungo), Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;370.0;0;0;0;1;0;0;0;0;0;370;;-0.049279;-78.419029;19500.0;19,500;Inversión;De Venta;Calle Roma y Miguel Medina  - Bellavista de Calderon  -  Calderon (Carapungo), Ecuador
2189;ebec2d4281ca5d2ef43b48cedcdecc428bdd6f42---Por Estrenar---Carlos Arellano - Carlos Arellano y Pedro Calixto - La Tola - Centro Historico, Ecuador;Por Estrenar;Carlos Arellano - Carlos Arellano y Pedro Calixto - La Tola - Centro Historico, Ecuador;0;1;1;0;1;0;2016;49.0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;;49.0;1;1;0;0;0;0;3;1;1;49;;-0.223587;-78.507105;18900.0;18,900;Departamento;De Venta;Carlos Arellano  - Carlos Arellano y Pedro Calixto  - La Tola  -  Centro Historico, Ecuador
2190;d39da7f0a41e0c8b9bc1966d4b0666d741d531e4------San Marcos - Quero, Ecuador;;San Marcos - Quero, Ecuador;0;0;0;0;0;0;2020;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;564480.0;0;0;0;0;0;0;0;0;0;564,480;;-1.430312;-78.608324264649;8000.0;8,000;Inversión;De Venta;San Marcos  -  Quero, Ecuador
2191;de0ff07be4dd285957dd006e4438450aabd82888---VENDIDA---N34570 Guanglitagua - Guanglitagua - Batan Alto - Quito, Ecuador;VENDIDA;N34570 Guanglitagua - Guanglitagua - Batan Alto - Quito, Ecuador;0;0;0;0;0;0;1995;;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;;120.0;0;0;0;1;0;0;2;2;0;120;VENDIDA;-0.174644;-78.470922;450.0;450;Departamento;De Venta;N34570 Guanglitagua  - Guanglitagua  - Batan Alto  -  Quito, Ecuador
2192;02ab821c955a15f6d820cd0014fd895123d5a829------Ceibos Mz006 S16 - CEIBOS MZ 006 S16 - Norte de Guayaquil - Guayaquil, Ecuador;;Ceibos Mz006 S16 - CEIBOS MZ 006 S16 - Norte de Guayaquil - Guayaquil, Ecuador;0;0;0;0;0;1;2010;;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;5;0;0;4;1;1;0;0;1;0;0;1;1;0;;60.0;0;0;0;0;0;0;4;1;1;60;;0.000262;-0.000365;400.0;400;Inversión;De Venta;Ceibos Mz006 S16  - CEIBOS MZ 006 S16  - Norte de Guayaquil  -  Guayaquil, Ecuador
2193;bc1b9016ffcff9bd3aa483ad5c23141e8a838d2d------PONCEANO - La Delicia - Ponceano, Ecuador;;PONCEANO - La Delicia - Ponceano, Ecuador;0;0;0;0;0;0;1998;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;0;0;0;0;0;0;0;;123.46;0;0;0;0;0;0;5;2;3;123.46;;0.0;0.0;380.0;380;Departamento;De Venta;PONCEANO  - La Delicia  -  Ponceano, Ecuador
2194;c95636c617f26e999f3ac5188fdb1526bf646c14---Usada---La Colina - La Colina y Orellana - La Carolina - Quito, Ecuador;Usada;La Colina - La Colina y Orellana - La Carolina - Quito, Ecuador;0;0;0;0;0;1;2005;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;76.02;0;0;0;0;0;0;0;0;0;76.02;;-0.199954;-78.483349;330.0;330;Departamento;De Venta;La Colina  - La Colina y Orellana  - La Carolina  -  Quito, Ecuador
2195;50f51f5d65359168cea2cac3a1e00f44ed5b4f12---Usada---Mariscal Sucre - Chillogallo - Chillogallo, Ecuador;Usada;Mariscal Sucre - Chillogallo - Chillogallo, Ecuador;0;0;0;0;0;0;1990;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;0;0;0;0;0;0;;62.0;0;0;0;0;0;0;4;1;3;62;;-0.268767;-78.554277;45.0;45;Departamento;De Venta;Mariscal Sucre  - Chillogallo  -  Chillogallo, Ecuador
2196;557581e4aa531d24c96093d50765ca9934c16970------6 de DICIEMBRE- BELLO6 HORIZONTE - 6 de Diciembre y Republica - Iñaquito Alto - Quito, Ecuador;;6 de DICIEMBRE- BELLO6 HORIZONTE - 6 de Diciembre y Republica - Iñaquito Alto - Quito, Ecuador;0;1;0;1;0;0;2020;;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;31;0;0;0;0;0;0;0;488;2700.0;1;0;0;1;0;1;0;0;0;2,700;;0.0;0.0;3200000.0;3,200,000;Inversión;De Venta;6 de DICIEMBRE- BELLO6 HORIZONTE  - 6 de Diciembre y Republica  - Iñaquito Alto  -  Quito, Ecuador
2197;3ddb6f1174d8ef7596408e4622b9754d99f4f23f---Por Estrenar---Manta - Barbasquillo - Manta, Ecuador;Por Estrenar;Manta - Barbasquillo - Manta, Ecuador;1;1;1;1;1;0;2018;1300.0;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;10;1;1;30;4;14;2;1;1;0;0;1;1;1;800;800.0;1;0;1;1;1;1;30;4;14;800;;-0.940565;-80.730228;1125000.0;1,125,000;Inversión;De Venta;Manta  - Barbasquillo  -  Manta, Ecuador
2198;808081bef979c8cd027580eee7a1cef39db31ee8------Manta - Barbasquillo - Manta, Ecuador;;Manta - Barbasquillo - Manta, Ecuador;1;1;1;1;1;0;2016;1780.0;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;10;1;1;12;2;2;20;1;1;0;0;1;1;1;1,780;1780.0;1;0;1;1;1;1;12;2;2;1,780;;-0.9440543;-80.7419214;888500.0;888,500;Inversión;De Venta;Manta  - Barbasquillo  -  Manta, Ecuador
2199;ab9e737b1bf7d9218687397d9a15d057573cef1e------2 Av el Parque - Av el Parque - Quito Tenis - Rumipamba, Ecuador;;2 Av el Parque - Av el Parque - Quito Tenis - Rumipamba, Ecuador;0;0;0;1;0;0;2006;698.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;6;5;5;0;0;0;0;0;0;0;0;;630.59;0;0;0;1;0;0;6;5;5;630.59;;10.695461;-71.595933;847765.0;847,765;Departamento;De Venta;2 Av el Parque  - Av el Parque  - Quito Tenis  -  Rumipamba, Ecuador
2200;c3139cf28ff8f8116b7035f425f612d2762a8eeb---Usada---Entre Ríos - Samborondon - Samborondon, Ecuador;Usada;Entre Ríos - Samborondon - Samborondon, Ecuador;0;0;0;1;0;1;2000;768.89;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;1;0;3;4;4;0;1;0;0;0;1;0;0;768.89;768.89;1;0;0;1;0;1;3;4;4;768.89;;-2.148853;-79.86916;800000.0;800,000;Departamento;De Venta;Entre Ríos  - Samborondon  -  Samborondon, Ecuador
2201;a6984c04c309491bc0815c21e4e5978a859c0e59------Cumbaya, Ecuador;;Cumbaya, Ecuador;0;0;0;1;0;1;2013;330.0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;1;0;1;0;15;3;3;2;0;0;0;0;0;1;0;384;384.0;0;0;0;1;1;0;15;3;3;384;;-0.202015;-78.427418;790000.0;790,000;Departamento;De Venta;Cumbaya, Ecuador
2202;2f03264f0176acd082149f555e34bc6afa3829bb---Usada---Av.10 de Agosto y Chimborazo - Av.10 de Agosto Entre Chimborazo y Boyacá - Centro de Guayaquil - Guayaquil, Ecuador;Usada;Av.10 de Agosto y Chimborazo - Av.10 de Agosto Entre Chimborazo y Boyacá - Centro de Guayaquil - Guayaquil, Ecuador;0;0;1;0;1;0;1997;2389.08;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;5;0;0;71;13;34;0;0;0;0;0;0;0;1;475.33;475.33;1;1;1;0;0;0;71;13;34;475.33;;-2.194519;-79.883748;745000.0;745,000;Inversión;De Venta;Av.10 de Agosto  y Chimborazo  - Av.10 de Agosto Entre Chimborazo y Boyacá  - Centro de Guayaquil  -  Guayaquil, Ecuador
2203;f0fe1fbdf2c4df9c165d3b6ae9a9280a977704df---Usada---Puerto Lucia - La Libertad, Ecuador;Usada;Puerto Lucia - La Libertad, Ecuador;0;0;1;0;1;1;2007;407.0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;4;1;0;10;4;4;1;1;0;0;0;0;0;1;407;407.0;0;0;0;1;1;0;10;4;4;407;;0.0;0.0;0.0;Solicitar entrevista;Departamento;De Venta;Puerto Lucia  -  La Libertad, Ecuador
2204;09b865ab8f2eb76c81845eee55015d761c57f9ce---Usada---URDESA NORTE - URDESA NORTE - Norte de Guayaquil - Guayaquil, Ecuador;Usada;URDESA NORTE - URDESA NORTE - Norte de Guayaquil - Guayaquil, Ecuador;0;0;1;1;0;0;1967;608.05;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;5;4;3;4;1;0;0;0;1;1;0;1,393.50;1393.5;1;0;0;1;1;1;5;4;3;1,393.50;;-2.15854855;-79.905449756949;630000.0;630,000;Inversión;De Venta;URDESA NORTE  - URDESA NORTE  -  Guayaquil, Ecuador
2205;af3a1e98578b072899abb0065ff39ca10e841ae6------Pedernales - Pedernales, Ecuador;;Pedernales - Pedernales, Ecuador;0;1;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,000;50000.0;0;0;0;1;0;0;0;0;0;50,000;;0.137223;-79.823895;625000.0;625,000;Inversión;De Venta;Pedernales  -  Pedernales, Ecuador
2206;70b86e999b89f4d091cc8cda223d3c34beda04e2------Psje Lafayette - Bellavista - Iñaquito, Ecuador;;Psje Lafayette - Bellavista - Iñaquito, Ecuador;0;0;0;0;0;0;1996;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;;451.28;0;0;0;1;0;0;0;0;0;451.28;;-0.189528;-78.476019;600000.0;600,000;Departamento;De Venta;Psje Lafayette  - Bellavista  -  Iñaquito, Ecuador
2207;292471d680f1d2568cfeea86892e94ab6ae28735------Comunidad Bayo - Riobamba, Ecuador;;Comunidad Bayo - Riobamba, Ecuador;0;0;0;0;0;0;2015;350.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;98000.0;0;0;0;0;0;0;0;0;0;98,000;;0.0;0.0;590000.0;590,000;Inversión;De Venta;Comunidad Bayo  -  Riobamba, Ecuador
2208;cf1d72f03615866b96d22e8344ec85cbb371aefa------Rio Atacames y Rio Sucio - Tonsupa - Tonsupa, Ecuador;;Rio Atacames y Rio Sucio - Tonsupa - Tonsupa, Ecuador;0;0;0;0;0;0;2010;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;13;14;0;0;0;0;0;0;0;0;;1600.0;0;0;0;0;0;0;0;13;14;1,600;;0.0;0.0;570000.0;570,000;Inversión;De Venta;Rio Atacames y Rio Sucio  - Tonsupa  -  Tonsupa, Ecuador
2209;262e193896b7f1561ff6347fad80a0df5e8ac346------Isidro Ayora 2 - Cumbaya, Ecuador;;Isidro Ayora 2 - Cumbaya, Ecuador;0;0;0;1;0;0;2019;280.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;348.0;0;0;0;1;0;0;0;0;0;348;;-0.200532;-78.441461;568000.0;568,000;Departamento;De Venta;Isidro Ayora 2  -  Cumbaya, Ecuador
2210;2412a590d91a183d1c6c4855f4295f8c3d2fd08c------N41-10 Los Cabildos - Quito Tenis - Rumipamba, Ecuador;;N41-10 Los Cabildos - Quito Tenis - Rumipamba, Ecuador;0;0;1;0;1;0;1999;513.0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;5;4;4;4;0;0;0;0;1;1;0;513;513.0;0;0;0;1;1;0;5;4;4;513;;-0.165962;-78.493753;550000.0;550,000;Departamento;De Venta;N41-10 Los Cabildos  - Quito Tenis  -  Rumipamba, Ecuador
2211;5d087fde204988a8337448974aaf9d076d028256---Usada---8173 VIA A PINTAG - 8173 VIA A PINTAG - La Concepcion - Alangasi, Ecuador;Usada;8173 VIA A PINTAG - 8173 VIA A PINTAG - La Concepcion - Alangasi, Ecuador;0;0;0;0;0;0;2000;900.0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;5,000;5000.0;0;0;0;0;0;0;3;0;0;5,000;;-0.314267;-78.407021;490000.0;490,000;Inversión;De Venta;8173 VIA A PINTAG  - 8173 VIA A PINTAG  - La Concepcion  -  Alangasi, Ecuador
2212;4c993cada8b59d6db130a21de603b3afcc450e44------254 Calle G lote 254 Edificio Delft House - Urbanización EL CONDADO - Urb. El Condado - El Condado, Ecuador;;254 Calle G lote 254 Edificio Delft House - Urbanización EL CONDADO - Urb. El Condado - El Condado, Ecuador;0;0;0;1;0;0;2013;381.5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;13;4;3;2;0;0;0;0;0;0;0;30.70;381.5;0;0;0;1;0;0;13;4;3;381.50;;52.010711;4.365761;490000.0;490,000;Departamento;De Venta;254 Calle G lote 254 Edificio Delft House  - Urbanización EL CONDADO  - Urb. El Condado  -  El Condado, Ecuador
2213;ff2a8a6b1b839bda48464bca64fb581020675875------Sierra del Moral - Monteserrin - Jipijapa, Ecuador;;Sierra del Moral - Monteserrin - Jipijapa, Ecuador;0;1;0;0;0;0;2015;285.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;6;2;2;0;0;0;0;0;0;0;0;50;335.0;0;0;0;1;0;0;6;2;2;335;;-0.159365;-78.451191;485000.0;485,000;Departamento;De Venta;Sierra del Moral  - Monteserrin  -  Jipijapa, Ecuador
2214;8986a23ef891f60694b7ee8bde99acc8e6a92a78---Usada---Gonzalez Suarez - Gonzalez Suarez - Iñaquito, Ecuador;Usada;Gonzalez Suarez - Gonzalez Suarez - Iñaquito, Ecuador;0;0;1;0;0;0;1998;464.0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;10;3;3;0;0;0;0;1;0;1;0;;600.0;0;0;0;0;1;0;10;3;3;600;;-0.196395;-78.479832;480000.0;480,000;Departamento;De Venta;Gonzalez Suarez  - Gonzalez Suarez  -  Iñaquito, Ecuador
2215;8bea9ba87e7d9657bc9e7d61e8938a561d27e205------Manta - Barbasquillo - Manta, Ecuador;;Manta - Barbasquillo - Manta, Ecuador;1;1;1;1;1;0;2018;244.0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;10;1;1;11;3;3;2;1;1;0;0;1;1;1;1,600;356.0;0;0;1;1;1;1;11;3;3;356;;-0.940565;-80.730227;461000.0;461,000;Departamento;De Venta;Manta  - Barbasquillo  -  Manta, Ecuador
2216;e52635b45b0a9fb5b159ac7e518c630639b34ae2------Puerto Lucia - Salinas, Ecuador;;Puerto Lucia - Salinas, Ecuador;0;0;1;0;1;1;2012;264.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;5;5;0;1;1;0;0;1;1;0;264;264.0;1;0;0;1;0;1;0;5;5;264;;-2.217366;-80.922522;460000.0;460,000;Departamento;De Venta;Puerto Lucia  -  Salinas, Ecuador
2217;0bd41a6e5ec3d8295a08dd2d8e7d5e94eab56597---Por Estrenar---Gonzalez Suarez - Gonzalez Suarez - Iñaquito, Ecuador;Por Estrenar;Gonzalez Suarez - Gonzalez Suarez - Iñaquito, Ecuador;0;1;0;0;0;0;2020;188.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;;260.0;0;0;0;1;0;0;0;0;0;260;;-0.191617;-78.479912;450000.0;450,000;Departamento;De Venta;Gonzalez Suarez  - Gonzalez Suarez  -  Iñaquito, Ecuador
2218;f39d09e046e2e590afb697516f3308cc036af4c2------calle geronimo carrion y Reina victoria - calle geronimo carrion y Reina victoria - Quito, Ecuador;;calle geronimo carrion y Reina victoria - calle geronimo carrion y Reina victoria - Quito, Ecuador;0;0;1;0;0;0;1991;;0;0;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1000.0;1;0;0;0;0;1;0;0;0;1,000;;0.0;0.0;435000.0;435,000;Inversión;De Venta;calle geronimo carrion y Reina victoria  - calle geronimo carrion y Reina victoria  -  Quito, Ecuador
2219;a6478298e7b1e531698a5e2bb7558cd5623daba0------Francisco Feijoo - Hidalgo de Pinto - Quito Tenis - Rumipamba, Ecuador;;Francisco Feijoo - Hidalgo de Pinto - Quito Tenis - Rumipamba, Ecuador;0;0;1;1;1;0;2014;201.57;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;5;3;3;4;0;0;0;0;0;1;1;;359.96;0;0;0;1;1;1;5;3;3;359.96;;-0.163378;-78.492819;430000.0;430,000;Departamento;De Venta;Francisco Feijoo  - Hidalgo de Pinto  - Quito Tenis  -  Rumipamba, Ecuador
2220;3ba22b2e5277b4e2d3b44a6ed74fae29558e9c6f------Naciones Unidas - Iñaquito, Ecuador;;Naciones Unidas - Iñaquito, Ecuador;0;0;1;0;0;1;2000;;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;8;2;2;0;0;0;0;0;0;1;1;;184.0;1;1;0;1;0;0;8;2;2;184;;-0.176567;-78.481843;430000.0;430,000;Departamento;De Venta;Naciones Unidas  -  Iñaquito, Ecuador
2221;66b2cd58a229687a01cb475ab22f96635ed1d7e2------Amazonas y Naciones Unidas - Amazonas y Naciones Unidas - La Carolina - Iñaquito, Ecuador;;Amazonas y Naciones Unidas - Amazonas y Naciones Unidas - La Carolina - Iñaquito, Ecuador;1;1;0;1;0;0;2020;162.0;1;0;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;0;1;0;1;0;30;3;4;3;1;0;0;0;1;1;1;;225.0;1;0;0;1;1;0;30;3;4;225;;-0.175414;-78.485383;425000.0;425,000;Departamento;De Venta;Amazonas y Naciones Unidas  - Amazonas y Naciones Unidas  - La Carolina  -  Iñaquito, Ecuador
2222;532f43a7d0d2ed433c8ccb7642caa3fce32ee3ca------República de El Salvador N34-184 - República de El Salvador - Benalcazar - Iñaquito, Ecuador;;República de El Salvador N34-184 - República de El Salvador - Benalcazar - Iñaquito, Ecuador;0;0;0;0;1;0;2004;;1;0;1;0;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;8;5;4;3;0;0;0;0;1;1;1;;371.0;1;0;1;1;1;0;8;5;4;371;;-0.181188;-78.48165;420000.0;420,000;Departamento;De Venta;República de El Salvador N34-184  - República de El Salvador  - Benalcazar  -  Iñaquito, Ecuador
2223;d1f4166cedd44559be40bc1dc6de39b907afde25------Gonzalo Gallo - Chaupicruz (La Concepcion), Ecuador;;Gonzalo Gallo - Chaupicruz (La Concepcion), Ecuador;0;0;0;0;0;0;1975;667.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,625;1625.0;0;0;0;0;0;0;0;0;0;1,625;;-0.167085;-78.492904;420000.0;420,000;Inversión;De Venta;Gonzalo Gallo  -  Chaupicruz (La Concepcion), Ecuador
